,site,sales,period_of_day,headcount
700,site1,255.8080856583256,morning,3.0
701,site1,258.8754750657173,morning,3.0
702,site1,242.24631626700963,morning,2.0
703,site1,252.77675231563242,morning,3.0
704,site1,258.7655953221508,morning,3.0
705,site1,338.0280281601051,morning,4.0
706,site1,245.1434544715919,morning,2.0
707,site1,259.1107236814331,morning,3.0
708,site1,333.15053992871105,morning,4.0
709,site1,257.61915718347814,morning,3.0
710,site1,253.94878199887273,morning,3.0
711,site1,257.57059913437746,morning,3.0
712,site1,244.84588426644643,morning,2.0
713,site1,243.53937976848619,morning,2.0
714,site1,239.623482225211,morning,2.0
715,site1,260.16113263906817,morning,3.0
716,site1,239.57376509546444,morning,2.0
717,site1,249.30984510270628,morning,3.0
718,site1,229.59923386671977,morning,2.0
719,site1,243.16870163178328,morning,2.0
720,site1,336.75892831034537,morning,4.0
721,site1,257.9652928942418,morning,3.0
722,site1,249.03993280233223,morning,2.0
723,site1,248.1046671992806,morning,2.0
724,site1,254.45557247769705,morning,3.0
725,site1,251.3803930003523,morning,3.0
726,site1,336.5643524418092,morning,4.0
727,site1,256.58051218696284,morning,3.0
728,site1,245.70381454484965,morning,2.0
729,site1,257.4850816977158,morning,3.0
730,site1,255.61468095474527,morning,3.0
731,site1,256.5644249064858,morning,3.0
732,site1,251.74463191033695,morning,3.0
733,site1,247.47611257407254,morning,2.0
734,site1,251.18169990508147,morning,3.0
735,site1,261.4699486883648,morning,3.0
736,site1,250.24840413422888,morning,3.0
737,site1,333.80247157334617,morning,4.0
738,site1,249.45149022628112,morning,3.0
739,site1,245.68602561665665,morning,2.0
740,site1,335.24186425867873,morning,4.0
741,site1,252.3930372797362,morning,3.0
742,site1,246.54181591209482,morning,2.0
743,site1,248.331484790625,morning,2.0
744,site1,256.72312281369364,morning,3.0
745,site1,253.27129202488172,morning,3.0
746,site1,244.47090005121763,morning,2.0
747,site1,251.0619899215236,morning,3.0
748,site1,233.10920203432343,morning,2.0
749,site1,255.23809269198404,morning,3.0
750,site1,255.54272044626862,morning,3.0
751,site1,235.72696693662823,morning,2.0
752,site1,246.38763637748633,morning,2.0
753,site1,244.308192974117,morning,2.0
754,site1,249.9492195623661,morning,3.0
755,site1,250.0817889792364,morning,3.0
756,site1,244.118252669304,morning,2.0
757,site1,257.05662932121106,morning,3.0
758,site1,249.164967419203,morning,2.0
759,site1,250.041201199911,morning,3.0
760,site1,254.27423427190493,morning,3.0
761,site1,252.79276887357088,morning,3.0
762,site1,337.95645357231274,morning,4.0
763,site1,243.0907660326305,morning,2.0
764,site1,254.429242228032,morning,3.0
765,site1,249.58587310883786,morning,3.0
766,site1,242.08108175266923,morning,2.0
767,site1,233.0169460569273,morning,2.0
768,site1,218.565289119615,morning,2.0
769,site1,261.32782644219265,morning,3.0
770,site1,239.38654800622368,morning,2.0
771,site1,248.7167985302455,morning,2.0
772,site1,223.73199315089934,morning,2.0
773,site1,249.24800307350228,morning,2.0
774,site1,257.7521557625023,morning,3.0
775,site1,247.668890915182,morning,2.0
776,site1,335.96463436477256,morning,4.0
777,site1,248.74331214876818,morning,2.0
778,site1,335.20881859908565,morning,4.0
779,site1,258.96899728643217,morning,3.0
780,site1,256.61966081035536,morning,3.0
781,site1,250.5448728164963,morning,3.0
782,site1,252.33923320804797,morning,3.0
783,site1,239.15338275405387,morning,2.0
784,site1,240.20499647900556,morning,2.0
785,site1,332.60265828125426,morning,4.0
786,site1,223.95096840209678,morning,2.0
787,site1,249.81846721292783,morning,3.0
788,site1,252.2596963705214,morning,3.0
789,site1,253.61402332326767,morning,3.0
790,site1,243.45042637876392,morning,2.0
791,site1,241.17174304062323,morning,2.0
792,site1,260.91392482591647,morning,3.0
793,site1,243.2797251576034,morning,2.0
794,site1,256.13847966239746,morning,3.0
795,site1,240.38492478552365,morning,2.0
796,site1,332.64819944940405,morning,4.0
797,site1,254.75273630175752,morning,3.0
798,site1,259.4371738767002,morning,3.0
799,site1,333.7380663042832,morning,4.0
800,site1,333.02631681839796,morning,4.0
801,site1,247.0944617324539,morning,2.0
802,site1,252.26319454176098,morning,3.0
803,site1,240.47402702699958,morning,2.0
804,site1,235.79435977376494,morning,2.0
805,site1,240.9191033498474,morning,2.0
806,site1,232.127643497252,morning,2.0
807,site1,245.83849497060868,morning,2.0
808,site1,248.78707615814264,morning,2.0
809,site1,259.1865446004355,morning,3.0
810,site1,230.81434699685573,morning,2.0
811,site1,242.5822881262131,morning,2.0
812,site1,256.8395831286413,morning,3.0
813,site1,244.5028030921191,morning,2.0
814,site1,235.43616218001955,morning,2.0
815,site1,261.0785654031984,morning,3.0
816,site1,240.33457481284137,morning,2.0
817,site1,261.51219361940224,morning,3.0
818,site1,242.84259473822044,morning,2.0
819,site1,240.58207284622387,morning,2.0
820,site1,252.96339176292508,morning,3.0
821,site1,234.11127565845757,morning,2.0
822,site1,246.1126394885297,morning,2.0
823,site1,261.3862891708287,morning,3.0
824,site1,250.59546709779428,morning,3.0
825,site1,245.83051111018742,morning,2.0
826,site1,258.7962042376871,morning,3.0
827,site1,335.7746663826682,morning,4.0
828,site1,254.95568897758432,morning,3.0
829,site1,256.45330644770803,morning,3.0
830,site1,232.2216666478578,morning,2.0
831,site1,244.5026515699331,morning,2.0
832,site1,221.80494552917105,morning,2.0
833,site1,241.2193931949233,morning,2.0
834,site1,249.9863985709777,morning,3.0
835,site1,254.54478605999438,morning,3.0
836,site1,253.23706877129015,morning,3.0
837,site1,242.21522592762966,morning,2.0
838,site1,248.08473222004554,morning,2.0
839,site1,252.0456863810158,morning,3.0
840,site1,236.36998850611263,morning,2.0
841,site1,248.44910283270045,morning,2.0
842,site1,247.3644023571034,morning,2.0
843,site1,238.76583036307014,morning,2.0
844,site1,228.6549101476584,morning,2.0
845,site1,260.2455852483433,morning,3.0
846,site1,259.28947251669825,morning,3.0
847,site1,340.74463385023296,morning,4.0
848,site1,234.25855750047722,morning,2.0
849,site1,261.30510491338174,morning,3.0
850,site1,250.28890256795904,morning,3.0
851,site1,241.79596742660024,morning,2.0
852,site1,244.57315545091757,morning,2.0
853,site1,255.84417027490517,morning,3.0
854,site1,239.6006945756641,morning,2.0
855,site1,241.40243204285628,morning,2.0
856,site1,243.06767451008744,morning,2.0
857,site1,250.24025461414166,morning,3.0
858,site1,256.7498778533141,morning,3.0
859,site1,254.97492506330707,morning,3.0
860,site1,238.0191644606266,morning,2.0
861,site1,342.10969167399276,morning,4.0
862,site1,334.6939966603425,morning,4.0
863,site1,248.4578298357242,morning,2.0
864,site1,251.23316920297037,morning,3.0
865,site1,252.91334942445857,morning,3.0
866,site1,256.7057678636108,morning,3.0
867,site1,332.65452579691254,morning,4.0
868,site1,243.96100797584893,morning,2.0
869,site1,243.4160228734886,morning,2.0
870,site1,238.51606110733877,morning,2.0
871,site1,231.63769569253182,morning,2.0
872,site1,254.6237913945298,morning,3.0
873,site1,248.4733592628397,morning,2.0
874,site1,261.3116126346859,morning,3.0
875,site1,336.5971184348625,morning,4.0
876,site1,247.22757938967422,morning,2.0
877,site1,248.6574223601869,morning,2.0
878,site1,250.93548151437165,morning,3.0
879,site1,246.3170904218749,morning,2.0
880,site1,255.1146622487346,morning,3.0
881,site1,243.29115592415724,morning,2.0
882,site1,258.3770284238339,morning,3.0
883,site1,237.17212729413015,morning,2.0
884,site1,335.93253346607554,morning,4.0
885,site1,338.53490435120125,morning,4.0
886,site1,245.15566428505937,morning,2.0
887,site1,243.1162599887993,morning,2.0
888,site1,250.68525344474423,morning,3.0
889,site1,333.5713514268826,morning,4.0
890,site1,338.59448828333393,morning,4.0
891,site1,333.06683509030677,morning,4.0
892,site1,332.89993195913615,morning,4.0
893,site1,258.9016654203966,morning,3.0
894,site1,249.5297135294166,morning,3.0
895,site1,244.77241182614472,morning,2.0
896,site1,247.61210212740093,morning,2.0
897,site1,256.3039621662908,morning,3.0
898,site1,240.215781938906,morning,2.0
899,site1,332.8956895392458,morning,4.0
900,site1,339.746467744734,morning,4.0
901,site1,334.4928781429601,morning,4.0
902,site1,337.0373049071378,morning,4.0
903,site1,246.74134760877172,morning,2.0
904,site1,252.6519256284109,morning,3.0
905,site1,247.85949978504922,morning,2.0
906,site1,248.9837618514457,morning,2.0
907,site1,335.84048146482235,morning,4.0
908,site1,351.0355357925508,morning,5.0
909,site1,239.0119789639686,morning,2.0
910,site1,249.30936669353554,morning,3.0
911,site1,249.7279167548302,morning,3.0
912,site1,346.6756433636824,morning,5.0
913,site1,259.9221782546844,morning,3.0
914,site1,249.52737012060405,morning,3.0
915,site1,339.58963070351035,morning,4.0
916,site1,245.8756494056122,morning,2.0
917,site1,257.960401332811,morning,3.0
918,site1,250.65700581215341,morning,3.0
919,site1,243.2539709722553,morning,2.0
920,site1,238.47897382492576,morning,2.0
921,site1,256.70080421584623,morning,3.0
922,site1,256.9460187852471,morning,3.0
923,site1,242.98385903646522,morning,2.0
924,site1,238.79165017417955,morning,2.0
925,site1,248.19360989556503,morning,2.0
926,site1,246.54162602636654,morning,2.0
927,site1,247.06342164445263,morning,2.0
928,site1,245.7253721064572,morning,2.0
929,site1,336.9743053997267,morning,4.0
930,site1,250.0080240137939,morning,3.0
931,site1,243.2240902871722,morning,2.0
932,site1,241.59595164985873,morning,2.0
933,site1,253.09112313989255,morning,3.0
934,site1,336.74543053708317,morning,4.0
935,site1,230.42865819654102,morning,2.0
936,site1,243.96467509062,morning,2.0
937,site1,246.70833527080603,morning,2.0
938,site1,249.83562008314246,morning,3.0
939,site1,237.1202645512581,morning,2.0
940,site1,336.17087775664965,morning,4.0
941,site1,251.54084021021805,morning,3.0
942,site1,230.424105397933,morning,2.0
943,site1,250.66865684697515,morning,3.0
944,site1,333.52119057410994,morning,4.0
945,site1,245.29177322803955,morning,2.0
946,site1,261.41954847336393,morning,3.0
947,site1,257.0387834738609,morning,3.0
948,site1,252.7117474847156,morning,3.0
949,site1,253.79567615004612,morning,3.0
950,site1,242.8706244745104,morning,2.0
951,site1,252.36731710755424,morning,3.0
952,site1,246.07560140484617,morning,2.0
953,site1,334.3858216791766,morning,4.0
954,site1,246.53886536554361,morning,2.0
955,site1,244.20039192621897,morning,2.0
956,site1,224.64061817901944,morning,2.0
957,site1,240.76381543812457,morning,2.0
958,site1,336.37143217484163,morning,4.0
959,site1,260.5349368153375,morning,3.0
960,site1,254.87361845253508,morning,3.0
961,site1,254.05644677340968,morning,3.0
962,site1,246.9020275600024,morning,2.0
963,site1,256.1456996158979,morning,3.0
964,site1,231.0991938853948,morning,2.0
965,site1,233.72090334125244,morning,2.0
966,site1,241.9508906433235,morning,2.0
967,site1,250.64564957022435,morning,3.0
968,site1,254.27791791055114,morning,3.0
969,site1,255.71426869076282,morning,3.0
970,site1,247.77534909005396,morning,2.0
971,site1,247.03438451123424,morning,2.0
972,site1,253.76972506351598,morning,3.0
973,site1,245.83586957630152,morning,2.0
974,site1,335.0178771888456,morning,4.0
975,site1,243.08112802545102,morning,2.0
976,site1,336.49273749855354,morning,4.0
977,site1,260.9202358754122,morning,3.0
978,site1,334.71299980424686,morning,4.0
979,site1,258.1991293146857,morning,3.0
980,site1,246.90866357482747,morning,2.0
981,site1,338.68867662200853,morning,4.0
982,site1,226.392905356273,morning,2.0
983,site1,230.77078895769057,morning,2.0
984,site1,237.61617256549803,morning,2.0
985,site1,252.54355232028,morning,3.0
986,site1,339.0560326380715,morning,4.0
987,site1,240.88891509278432,morning,2.0
988,site1,234.87213848212696,morning,2.0
989,site1,247.39726575273684,morning,2.0
990,site1,253.3441909401531,morning,3.0
991,site1,255.22645315095494,morning,3.0
992,site1,244.9899544615434,morning,2.0
993,site1,251.7690799008488,morning,3.0
994,site1,255.17001054856007,morning,3.0
995,site1,257.79461868110667,morning,3.0
996,site1,238.82554824247575,morning,2.0
997,site1,259.4095379785035,morning,3.0
998,site1,240.72898901296858,morning,2.0
999,site1,248.30549311310975,morning,2.0
0,site1,246.75848046216643,morning,2.0
1,site1,248.5347369148756,morning,2.0
2,site1,233.07216741302096,morning,2.0
3,site1,247.76639194272795,morning,2.0
4,site1,235.31511751050368,morning,2.0
5,site1,248.30967637248136,morning,2.0
6,site1,241.72554586637835,morning,2.0
7,site1,248.66277857764197,morning,2.0
8,site1,246.28248452356297,morning,2.0
9,site1,336.5879132323545,morning,4.0
10,site1,244.63444087363538,morning,2.0
11,site1,245.16776922056482,morning,2.0
12,site1,235.88977556169894,morning,2.0
13,site1,335.5449747489765,morning,4.0
14,site1,254.82471851600238,morning,3.0
15,site1,254.86024674357557,morning,3.0
16,site1,254.97209711070226,morning,3.0
17,site1,242.72721754662135,morning,2.0
18,site1,258.4165673714486,morning,3.0
19,site1,335.7387254084437,morning,4.0
20,site1,338.585753700301,morning,4.0
21,site1,333.2301974164012,morning,4.0
22,site1,246.53096076883702,morning,2.0
23,site1,243.82750030033156,morning,2.0
24,site1,253.09975864518677,morning,3.0
25,site1,251.4214475016834,morning,3.0
26,site1,245.31057706172257,morning,2.0
27,site1,256.8476425991886,morning,3.0
28,site1,253.57048586128056,morning,3.0
29,site1,251.02310826955264,morning,3.0
30,site1,341.478275241908,morning,4.0
31,site1,242.49579713593334,morning,2.0
32,site1,253.20731183701224,morning,3.0
33,site1,246.0237916520123,morning,2.0
34,site1,255.07476428268936,morning,3.0
35,site1,255.43742711050737,morning,3.0
36,site1,343.06270418452283,morning,4.0
37,site1,255.74599128882988,morning,3.0
38,site1,251.42824094061336,morning,3.0
39,site1,255.11859688295232,morning,3.0
40,site1,244.7602987585653,morning,2.0
41,site1,228.51483039657495,morning,2.0
42,site1,238.7903525373905,morning,2.0
43,site1,248.2415576634348,morning,2.0
44,site1,250.84936143696902,morning,3.0
45,site1,243.12974358430844,morning,2.0
46,site1,240.63713398448405,morning,2.0
47,site1,254.56317483222202,morning,3.0
48,site1,258.8140360680403,morning,3.0
49,site1,246.78975771005972,morning,2.0
50,site1,246.25725392238607,morning,2.0
51,site1,336.6126524880834,morning,4.0
52,site1,243.579431091653,morning,2.0
53,site1,257.2941796590481,morning,3.0
54,site1,259.48864485167763,morning,3.0
55,site1,242.87152490743478,morning,2.0
56,site1,247.29550432445316,morning,2.0
57,site1,256.82443918777545,morning,3.0
58,site1,332.6978759779059,morning,4.0
59,site1,243.36864295615354,morning,2.0
60,site1,238.37661875263146,morning,2.0
61,site1,344.86281061366935,morning,4.0
62,site1,243.33734598030898,morning,2.0
63,site1,246.26230147346206,morning,2.0
64,site1,248.02514667694487,morning,2.0
65,site1,258.917306883805,morning,3.0
66,site1,236.85157742667553,morning,2.0
67,site1,235.44126920908232,morning,2.0
68,site1,256.2587359398946,morning,3.0
69,site1,255.6156812379929,morning,3.0
70,site1,238.92755653873854,morning,2.0
71,site1,250.39431241889983,morning,3.0
72,site1,243.32290152232216,morning,2.0
73,site1,257.4801048463405,morning,3.0
74,site1,251.63274605052052,morning,3.0
75,site1,241.30309842470479,morning,2.0
76,site1,257.0249840043221,morning,3.0
77,site1,236.54286328165685,morning,2.0
78,site1,246.7302875460931,morning,2.0
79,site1,332.70482840168427,morning,4.0
80,site1,335.3419027446107,morning,4.0
81,site1,338.09252806961814,morning,4.0
82,site1,241.72324855902684,morning,2.0
83,site1,260.3110345102888,morning,3.0
84,site1,254.89275029392763,morning,3.0
85,site1,249.66342831747653,morning,3.0
86,site1,257.7607122539933,morning,3.0
87,site1,230.04126163550288,morning,2.0
88,site1,248.47677450993984,morning,2.0
89,site1,236.8935900670521,morning,2.0
90,site1,238.1335386425838,morning,2.0
91,site1,251.71501041584048,morning,3.0
92,site1,246.84926102196,morning,2.0
93,site1,234.5438411559801,morning,2.0
94,site1,258.48791306820726,morning,3.0
95,site1,257.74773363009797,morning,3.0
96,site1,243.918236103482,morning,2.0
97,site1,240.1886971971136,morning,2.0
98,site1,240.40941953422708,morning,2.0
99,site1,333.41117747836137,morning,4.0
100,site1,248.830237091661,morning,2.0
101,site1,256.03689838677565,morning,3.0
102,site1,242.14987448601636,morning,2.0
103,site1,241.38319097571906,morning,2.0
104,site1,243.30433732711438,morning,2.0
105,site1,252.75379059853077,morning,3.0
106,site1,255.389731115486,morning,3.0
107,site1,244.30247875930814,morning,2.0
108,site1,246.4341578224427,morning,2.0
109,site1,244.07222191554703,morning,2.0
110,site1,257.86286983815666,morning,3.0
111,site1,307.8658261152058,morning,2.0
112,site1,261.44474220892516,morning,3.0
113,site1,230.7464387112957,morning,2.0
114,site1,242.35192998214816,morning,2.0
